split,cattle_id,image_path,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,gabor_0,gabor_1,gabor_2,gabor_3,gabor_4,gabor_5,gabor_6,gabor_7,gabor_8,gabor_9,gabor_10,gabor_11,gabor_12,gabor_13,gabor_14,gabor_15,gabor_16,gabor_17,gabor_18,gabor_19,gabor_20,gabor_21,gabor_22,gabor_23,blob_count,blob_mean_r,blob_density,mean_intensity,std_intensity
train,cattle-105,D:\Abhishek\split\train\cattle-105\IMG20230807190130_01.jpg,0.024075255,0.015804369,0.020886479,0.027981505,0.03531569,0.053631216,0.07519531,0.117805324,0.14405294,0.10678412,0.06427376,0.04725367,0.038723692,0.033761162,0.024334343,0.013512436,0.034359057,0.12224968,66.10974,70.96813,-109.45991,300.76163,5960.7275,2804.589,149.0251,82.831955,1321.1893,666.40106,6241.7314,2924.6348,66.34564,46.221195,-108.77112,168.06099,5961.108,2786.313,149.17807,85.40438,1322.4152,664.72455,6242.801,2923.8904,224.0,3.9111843,0.004464286,135.47552,66.093765
train,cattle-105,D:\Abhishek\split\train\cattle-105\IMG20230807190132.jpg,0.020248724,0.011918048,0.017857144,0.025310906,0.02863919,0.04649633,0.07898198,0.14192045,0.16804847,0.10772082,0.058235012,0.04986448,0.0377272,0.031867824,0.021763394,0.011160715,0.043566644,0.09867267,48.902843,55.430332,-79.95605,267.51898,4395.9287,2666.927,109.89681,77.63763,974.6443,639.953,4603.0864,2786.622,48.88945,43.745808,-80.255295,172.4355,4395.7354,2653.661,109.9502,92.88688,975.04565,638.5446,4603.4316,2779.569,209.0,4.024419,0.004165338,99.92959,63.05219
train,cattle-105,D:\Abhishek\split\train\cattle-105\IMG20230807190133.jpg,0.02212213,0.0126953125,0.01965083,0.025410555,0.030512596,0.044164542,0.077547036,0.13962851,0.16187021,0.10845823,0.059111927,0.04805086,0.037268814,0.032047193,0.0221022,0.012416295,0.04466279,0.102279976,46.615067,57.003185,-75.94524,274.03986,4185.9873,2624.784,104.662,77.868904,928.48834,633.906,4383.5347,2744.0884,46.601852,42.274456,-76.10694,176.44319,4185.8823,2611.7537,104.63441,91.6906,928.22107,630.74786,4383.31,2733.784,210.0,4.136574,0.0041852677,95.17068,62.209694
train,cattle-105,D:\Abhishek\split\train\cattle-105\IMG20230807190148.jpg,0.009865275,0.0070950254,0.013273278,0.017438617,0.020388233,0.036910076,0.06853874,0.14905533,0.20786831,0.14626515,0.07302296,0.050263073,0.029217156,0.023736447,0.017159598,0.010164222,0.04189254,0.07784598,34.98975,26.79265,-56.669228,175.41658,3135.9448,2076.664,78.42706,53.049202,696.07074,486.43124,3284.3118,2167.498,34.95574,23.676348,-56.55685,90.23324,3136.029,2063.3135,78.30837,51.70399,695.0933,477.96893,3283.4722,2159.9387,67.0,6.514353,0.0013352997,71.31818,48.63251
train,cattle-106,D:\Abhishek\split\train\cattle-106\IMG_0002-00.jpg,0.050263073,0.029336736,0.03262516,0.03758769,0.036910076,0.043985173,0.05094069,0.06246014,0.075354755,0.07037229,0.05377073,0.04711416,0.042131696,0.04049745,0.033541933,0.024374202,0.054408483,0.21432558,46.69046,113.22027,-76.1956,420.76562,4200.701,2367.3523,105.020454,127.94279,931.3945,644.85815,4398.5684,2471.4434,46.669903,94.104225,-76.85467,263.24265,4200.2695,2345.4624,105.051575,111.34444,931.6593,611.974,4398.814,2460.4683,473.0,2.6460443,0.009426817,95.477875,59.663605
train,cattle-106,D:\Abhishek\split\train\cattle-106\IMG_0003-00.jpg,0.0495456,0.02873884,0.033502072,0.035833865,0.03762755,0.042191487,0.05038265,0.06602758,0.07798549,0.07368065,0.052774236,0.04595823,0.042171557,0.039341517,0.032804526,0.0232382,0.05606266,0.21213329,47.997017,100.42034,-78.3737,371.59424,4319.833,2504.4956,107.93458,122.52171,957.2692,660.5982,4522.838,2619.1348,48.105896,84.302666,-79.12142,239.2537,4319.312,2481.834,108.09503,105.88758,958.5703,625.6022,4523.9766,2598.411,469.0,2.6878347,0.009347098,98.188896,61.798737
train,cattle-106,D:\Abhishek\split\train\cattle-106\IMG_0003-01.jpg,0.049784757,0.027981505,0.033422355,0.035953443,0.03736846,0.04276945,0.05084104,0.06499123,0.07983897,0.072684154,0.054328762,0.04544005,0.039580677,0.036989797,0.033103477,0.024593432,0.055564415,0.21476403,46.76029,99.884285,-77.247856,371.01056,4215.1147,2504.3545,105.33988,119.26567,933.8349,654.5583,4413.3765,2617.1704,46.782417,80.753494,-77.18018,228.79846,4215.1865,2479.1877,105.550514,102.72781,935.52686,620.06525,4414.8374,2596.3782,445.0,2.6862113,0.008868782,95.79197,61.589504
train,cattle-106,D:\Abhishek\split\train\cattle-106\IMG_0003-02.jpg,0.050223213,0.028140943,0.03274474,0.034458704,0.035993304,0.04290896,0.050283004,0.06513074,0.076590404,0.07330198,0.055664062,0.048070792,0.041234855,0.039720185,0.03250558,0.022979114,0.054229114,0.21582031,48.227966,109.85896,-78.51889,403.04675,4330.2573,2422.8794,108.28248,110.170425,960.19196,625.06256,4534.287,2517.8015,48.076023,85.040375,-79.49828,255.32523,4329.649,2399.4814,108.286255,129.27458,960.22186,650.274,4534.2847,2529.5156,499.0,2.590009,0.009944994,98.427475,60.54933
train,cattle-107,D:\Abhishek\split\train\cattle-107\IMG_0008-02.jpg,0.04274952,0.022281568,0.03148916,0.035275828,0.036092952,0.04298868,0.05454799,0.073580995,0.08866789,0.08753189,0.06431361,0.055245537,0.0444037,0.037029654,0.029117506,0.021902902,0.052913744,0.17986687,68.96739,86.86785,-113.202736,320.79904,6200.0723,2415.1042,155.0716,91.93244,1375.1959,596.6463,6492.956,2512.289,68.98293,85.89834,-112.88395,308.9494,6200.2817,2405.5283,155.01567,131.43462,1374.7377,660.0211,6492.5566,2531.6772,440.0,2.9095836,0.008769132,140.94191,59.833702
train,cattle-108,D:\Abhishek\split\train\cattle-108\IMG_0010-00.jpg,0.043427136,0.02481266,0.026407048,0.03003428,0.033023756,0.0401985,0.052495215,0.07304289,0.09630102,0.08980389,0.06413425,0.052634727,0.041035555,0.038524393,0.028698979,0.019790338,0.05636161,0.18927376,38.124706,95.37836,-62.647392,324.3551,3425.44,2201.7832,85.6851,96.3027,760.0886,553.09607,3587.5908,2287.8958,38.18145,75.075836,-61.751247,224.83984,3425.9622,2186.7703,85.60577,126.71216,759.4357,591.22925,3587.045,2303.385,384.0,2.717942,0.0076530613,77.89423,55.295143
train,cattle-108,D:\Abhishek\split\train\cattle-108\IMG_0010-01.jpg,0.043546714,0.022680165,0.029217156,0.0325853,0.035255898,0.044782367,0.054268975,0.07649075,0.091717154,0.08942522,0.068797834,0.055703923,0.045081314,0.037228953,0.026646206,0.017916933,0.0535515,0.17510363,38.454365,90.02589,-62.89941,319.14966,3460.175,2151.4688,86.52096,85.942856,767.6799,539.7628,3623.6938,2234.553,38.52394,65.45444,-62.47139,216.74585,3460.4097,2133.7017,86.476395,121.96675,767.2589,575.4303,3623.3467,2248.9763,371.0,2.798885,0.0073939734,78.67452,53.53537
train,cattle-108,D:\Abhishek\split\train\cattle-108\IMG_0010-02.jpg,0.0388632,0.021085778,0.025609853,0.030313298,0.033442285,0.042091835,0.05452806,0.08075574,0.1162508,0.098254144,0.06957509,0.056082588,0.044802297,0.036770567,0.025649713,0.016103316,0.04819037,0.16163106,42.528126,85.02451,-70.73718,314.7444,3828.6064,2376.09,95.78799,98.93735,849.1466,610.418,4009.8042,2486.2695,42.550797,71.81107,-69.36214,245.68192,3829.4717,2370.5874,95.76599,100.91726,849.0183,603.47845,4009.7095,2478.5374,377.0,2.8092022,0.0075135524,87.03151,58.449085
train,cattle-108,D:\Abhishek\split\train\cattle-108\IMG_0011-02.jpg,0.046237245,0.026367188,0.02855947,0.031867824,0.032884248,0.042131696,0.049007494,0.07342155,0.09197624,0.08370536,0.061941963,0.051797673,0.04298868,0.036910076,0.027523119,0.019889988,0.054268975,0.19852121,39.10514,97.658745,-64.6099,317.31235,3531.559,2120.1296,88.237724,118.18876,782.65356,561.27356,3697.8657,2213.6008,39.343647,69.84612,-63.940216,212.99686,3531.9363,2101.717,88.38031,91.29127,783.8321,531.4175,3698.9102,2201.3882,386.0,2.8673544,0.007692921,80.279854,53.12647
train,cattle-109,D:\Abhishek\split\train\cattle-109\IMG_0014-00.jpg,0.042669803,0.023038903,0.027742347,0.03252551,0.03882334,0.053073183,0.06126435,0.0789222,0.09327168,0.08412389,0.06475207,0.05490673,0.04312819,0.037169166,0.028180804,0.019272162,0.043387275,0.1737484,49.638374,86.19952,-79.81389,329.92258,4452.2515,1998.2059,111.18496,82.31887,986.77313,521.20764,4661.2334,2070.78,49.561638,67.50544,-81.13824,225.13855,4451.4287,1959.8716,111.34163,89.35763,988.0723,516.76416,4662.4053,2063.0947,381.0,2.956486,0.007593272,101.235214,50.02986
train,cattle-109,D:\Abhishek\split\train\cattle-109\IMG_0014-01.jpg,0.037647482,0.017578125,0.026167888,0.030970981,0.038584184,0.052196268,0.06598772,0.09215561,0.117386796,0.09560347,0.06823979,0.05472736,0.044941805,0.038105868,0.02455357,0.01556521,0.041932397,0.13765545,48.921333,88.292015,-80.11938,348.5131,4404.6235,2074.115,110.040535,75.76375,975.93616,534.515,4611.59,2147.251,49.02381,58.624744,-80.42907,218.37524,4404.3833,2031.1069,110.24688,92.27626,977.60004,535.9063,4613.0903,2140.0054,359.0,2.9810753,0.007154815,100.12317,51.551964
train,cattle-109,D:\Abhishek\split\train\cattle-109\IMG_0014-02.jpg,0.04145408,0.020507812,0.026825573,0.0327846,0.040258292,0.054567922,0.06305803,0.078702964,0.09500558,0.085339606,0.06465242,0.054787148,0.04542012,0.03754783,0.028061224,0.01819595,0.04412468,0.16870615,44.437653,72.94205,-71.45752,285.11276,3980.7673,1888.1548,99.3739,72.17736,881.9304,482.39905,4167.3823,1957.0876,44.32876,58.695755,-72.6237,197.45267,3980.0635,1854.5912,99.59591,80.482765,883.7389,482.10852,4168.9634,1952.758,338.0,2.9780076,0.0067362883,90.51501,46.721115
train,cattle-109,D:\Abhishek\split\train\cattle-109\IMG_0015-00.jpg,0.043506857,0.024433993,0.027104592,0.032465722,0.03995934,0.0522162,0.061862245,0.078822546,0.08801021,0.08105469,0.059211574,0.052375637,0.04434391,0.03669085,0.029296875,0.020627392,0.046595983,0.1814214,46.058174,102.83962,-74.09683,353.62338,4125.6987,1990.4829,103.01856,84.287964,914.2704,520.47107,4319.3384,2056.5679,45.896862,72.99943,-75.14089,233.79478,4125.0796,1949.6349,103.19538,96.98522,915.7349,531.817,4320.618,2059.0356,379.0,3.0112672,0.007553412,93.80915,50.489067
train,cattle-110,D:\Abhishek\split\train\cattle-110\IMG_0017-02.jpg,0.036132812,0.019351881,0.027742347,0.03515625,0.04013871,0.048469387,0.06501116,0.093032524,0.10941486,0.09606186,0.0653699,0.052335776,0.04185268,0.03665099,0.025510205,0.01700016,0.040995695,0.1497728,42.628956,59.272144,-68.71389,243.10762,3817.3176,1842.926,95.44568,70.2908,846.81946,478.83203,3997.3215,1920.1344,42.44673,43.752155,-69.7865,190.08221,3816.6772,1822.8829,95.3848,65.0275,846.2755,459.32507,3996.8174,1912.0375,292.0,3.2110398,0.0058195153,86.79072,45.03063
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0031-00.jpg,0.045878507,0.023995535,0.028519612,0.03406011,0.039740115,0.049844548,0.058314733,0.07676977,0.08906648,0.08288823,0.062001754,0.056102518,0.04673549,0.038305167,0.029456314,0.019690689,0.046037946,0.17259248,47.75095,105.15151,-77.71646,362.48856,4291.9077,1474.9653,107.26241,90.690025,951.8412,446.83646,4494.268,1524.2488,47.911457,79.901436,-77.64742,260.25174,4291.882,1451.2817,107.286415,100.4623,952.00336,460.7684,4494.42,1533.2538,498.0,2.7411036,0.009925064,97.594925,40.896465
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0032-00.jpg,0.04962532,0.0285794,0.03232621,0.03605309,0.036910076,0.044363838,0.053989954,0.06867825,0.07756697,0.07290338,0.056939572,0.051797673,0.04649633,0.03898278,0.032206632,0.0221022,0.05038265,0.20009567,56.66798,118.191696,-92.3956,391.3639,5091.9805,1964.9812,127.27702,104.782265,1128.9744,537.3253,5331.8867,2035.5552,56.60488,80.66677,-92.603935,276.05664,5091.8545,1940.522,127.34046,112.50904,1129.6058,550.6794,5332.4087,2045.0488,559.0,2.7303936,0.011140784,115.76441,51.366573
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0032-02.jpg,0.04597816,0.025729433,0.03121014,0.034618143,0.03922194,0.04422433,0.0548868,0.07292331,0.08828922,0.08464206,0.062400352,0.05345185,0.046436545,0.04031808,0.029197225,0.019929847,0.04709423,0.17944834,51.464237,108.86729,-83.71018,361.14868,4624.4644,1882.4481,115.60657,95.11071,1025.5303,508.70822,4842.4805,1949.4363,51.340897,73.58265,-84.07185,260.09003,4624.289,1861.9901,115.621155,104.22458,1025.734,528.1322,4842.58,1962.8186,505.0,2.7671676,0.010064573,105.13484,48.86864
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0033-00.jpg,0.051080197,0.03140944,0.031708386,0.03348214,0.03423948,0.0401985,0.050043847,0.0661073,0.07657047,0.07276387,0.055265464,0.04944595,0.043825734,0.036910076,0.031688455,0.02493224,0.05357143,0.21675701,52.68598,120.23017,-86.0171,379.03516,4736.3306,2019.7423,118.4498,103.13654,1050.2472,533.0301,4959.5444,2084.9114,52.67475,87.52128,-87.00303,247.0293,4735.7373,1983.1462,118.44782,116.70199,1050.2332,560.55347,4959.541,2098.8801,534.0,2.7618876,0.010642538,107.6527,52.381924
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0033-01.jpg,0.051518653,0.03128986,0.03113042,0.034558356,0.032286353,0.040676817,0.050023917,0.06562898,0.081373565,0.0739198,0.055544484,0.049166933,0.042311065,0.038743623,0.0314493,0.02596859,0.051737882,0.2126714,53.00875,118.56002,-86.3304,373.59473,4758.142,2024.6958,118.889366,115.07936,1054.714,559.3053,4982.097,2104.1982,53.146057,88.60179,-86.691414,249.39066,4757.885,1991.9459,119.005394,100.538216,1055.6738,535.4735,4982.922,2093.8835,530.0,2.7276978,0.0105628185,108.185326,52.42641
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0034-00.jpg,0.043765943,0.025111606,0.033043686,0.036152743,0.03914222,0.045081314,0.05474729,0.07395966,0.08894691,0.0819316,0.06118463,0.05189732,0.043925382,0.040278222,0.030353157,0.01945153,0.047413107,0.18361367,56.436096,112.36685,-92.77312,364.0937,5072.615,2229.292,126.79487,99.64649,1124.6558,587.07214,5311.9336,2319.9065,56.489204,62.784195,-91.85729,222.93718,5073.1816,2202.225,126.88687,95.9289,1125.3937,571.0814,5312.5806,2312.052,457.0,2.8907049,0.00910794,115.330154,55.693962
train,cattle-111,D:\Abhishek\split\train\cattle-111\IMG_0034-01.jpg,0.043845665,0.023297992,0.032226562,0.033223055,0.03888313,0.047452964,0.055883292,0.07950016,0.09687898,0.08627631,0.06481186,0.05301339,0.04536033,0.03930166,0.030313298,0.018674267,0.045240752,0.16581632,51.747734,117.543465,-83.36784,380.66412,4638.959,2028.8932,115.915565,97.80803,1028.7821,538.40967,4857.377,2097.2285,51.742836,65.85322,-84.31565,240.45404,4638.3696,1996.7338,115.93494,102.656906,1028.9309,560.93304,4857.537,2109.8857,473.0,2.8747702,0.009426817,105.48754,51.949417
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0048-02.jpg,0.046157524,0.030592315,0.031548947,0.03346221,0.0375279,0.046197385,0.0562221,0.06859853,0.0809949,0.07172752,0.054129463,0.046077807,0.041194994,0.03627232,0.033342633,0.025211256,0.049724966,0.21101722,62.618927,121.045654,-100.445724,405.56696,5592.437,2212.7517,139.66019,122.16028,1239.5408,602.49457,5855.1274,2301.3184,62.237465,85.57682,-101.919846,267.7546,5591.6064,2184.17,139.8495,97.971535,1241.0151,573.65424,5856.471,2294.13,493.0,2.9539278,0.009825415,127.17092,56.553402
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0049-00.jpg,0.038424745,0.024952168,0.03162867,0.036770567,0.038484536,0.049226724,0.058693398,0.08041693,0.09532446,0.08129384,0.05851403,0.050900828,0.044025034,0.03762755,0.03214684,0.020368304,0.044882014,0.17631936,66.94295,118.08047,-108.961296,429.39972,6024.038,2544.697,150.53342,114.78935,1335.2332,659.5968,6307.2812,2642.093,67.019844,69.980835,-110.15386,237.43767,6023.2544,2507.9663,150.6926,94.484634,1336.5532,637.94055,6308.426,2639.1392,438.0,2.9821987,0.0087292725,136.93748,62.840164
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0049-02.jpg,0.034378987,0.02455357,0.03123007,0.036969867,0.040098853,0.04825016,0.057637118,0.08037707,0.10054608,0.08235013,0.060427297,0.050362725,0.04422433,0.040019132,0.031568877,0.020308513,0.044921875,0.17177536,64.39956,120.09831,-106.49525,409.1298,5796.763,2541.9836,144.9715,109.728645,1285.228,646.23035,6070.3945,2642.2202,64.48195,67.941666,-105.78972,243.3651,5797.1875,2513.4941,145.02689,90.48102,1285.6487,628.0607,6070.789,2641.584,371.0,2.9918625,0.0073939734,131.75432,62.349113
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0050-00.jpg,0.04031808,0.027662627,0.031987403,0.036371972,0.03770727,0.04561942,0.056959502,0.074936226,0.09191646,0.080137916,0.059131857,0.05058195,0.043805804,0.040258292,0.03256537,0.02090641,0.044961736,0.18417172,65.47436,125.30969,-106.286804,422.6324,5871.8525,2472.7876,146.75406,107.54763,1301.9858,634.15906,6148.461,2568.7732,65.4233,79.8318,-106.99972,256.9638,5871.412,2440.4282,146.81273,96.55965,1302.4141,618.1631,6148.8438,2563.8047,421.0,2.97917,0.008390466,133.50562,61.42511
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0051-00.jpg,0.043526787,0.029456314,0.03276467,0.034359057,0.037507974,0.04815051,0.05444834,0.07415896,0.08378508,0.07509566,0.057617188,0.049724966,0.045260683,0.038723692,0.029575894,0.023596939,0.046037946,0.19620934,61.01242,119.038666,-99.4538,395.44043,5478.2495,2181.3828,136.90038,114.77445,1214.0049,600.62683,5735.7705,2274.3867,60.90186,86.10113,-100.481926,285.3132,5477.6436,2165.1863,137.08418,100.17683,1215.5587,578.0455,5737.1455,2269.5327,499.0,2.9215982,0.009944994,124.52617,55.917503
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0051-01.jpg,0.040716678,0.027104592,0.030711895,0.03477758,0.036551338,0.04414461,0.05729831,0.07559391,0.08679448,0.0786631,0.06104512,0.05207669,0.042709664,0.038763553,0.030273438,0.021902902,0.046615914,0.19425622,65.90204,117.43984,-107.12708,392.3983,5916.8916,2486.6157,147.84196,118.45979,1311.2207,650.5697,6194.9062,2589.4377,65.78903,86.65524,-108.57088,277.97476,5916.0024,2466.7708,148.04729,104.52224,1312.8772,636.1964,6196.3633,2589.8823,476.0,2.9669514,0.009486607,134.4966,62.07972
train,cattle-112,D:\Abhishek\split\train\cattle-112\IMG_0051-02.jpg,0.03922194,0.025031887,0.032904178,0.034219548,0.040776465,0.047373246,0.0621014,0.07995854,0.09197624,0.08215083,0.06355628,0.056261957,0.045818716,0.03782685,0.029296875,0.019391742,0.042231347,0.16990195,65.33639,111.810356,-106.32289,395.36914,5858.2485,2288.161,146.35939,105.21486,1298.1539,614.81604,6133.613,2382.354,65.09546,75.93316,-107.14765,264.11746,5857.78,2265.6147,146.59406,99.03885,1300.0453,598.6956,6135.264,2378.9412,473.0,3.0025876,0.009426817,133.17065,57.48756
train,cattle-113,D:\Abhishek\split\train\cattle-113\IMG_0052-00.jpg,0.038464606,0.021584025,0.02985491,0.0377272,0.039879624,0.05195711,0.06415418,0.08252949,0.09333147,0.08258928,0.061304208,0.05185746,0.04434391,0.038962852,0.027941646,0.019870058,0.0455397,0.16810825,77.283875,94.59628,-127.28548,386.82327,6946.6064,2135.539,173.726,101.35058,1540.1333,579.37994,7274.3604,2214.741,77.16825,69.16817,-127.06199,256.55475,6946.7944,2098.9226,173.79018,85.61392,1540.646,562.49725,7274.8,2211.328,410.0,3.087556,0.008171237,157.8877,53.706455
train,cattle-113,D:\Abhishek\split\train\cattle-113\IMG_0053-00.jpg,0.044383768,0.027702488,0.03130979,0.037189096,0.040796395,0.048967633,0.062220983,0.07581314,0.08597736,0.07238521,0.052694514,0.04430405,0.040039062,0.035873726,0.03270488,0.024992028,0.04695472,0.19569117,67.49394,110.98227,-110.79964,409.17078,6067.866,1848.979,151.78624,100.822945,1345.8114,537.56757,6354.458,1919.422,67.40798,82.870415,-110.73345,293.789,6067.934,1820.6743,151.72008,104.18089,1345.3986,547.6176,6354.051,1918.0167,546.0,2.8527098,0.010881697,137.92815,49.17161
train,cattle-113,D:\Abhishek\split\train\cattle-113\IMG_0054-00.jpg,0.033223055,0.018594548,0.029456314,0.036949936,0.037488043,0.051199775,0.06596779,0.09380979,0.1133809,0.08940529,0.05867347,0.049804688,0.04259008,0.03788664,0.031349648,0.018474968,0.050243143,0.14150192,75.8989,103.88262,-125.254,417.33936,6834.857,2115.2993,171.02025,95.39515,1515.9614,574.29565,7157.84,2192.338,75.958725,69.67943,-125.10908,259.05728,6834.939,2077.2327,170.92351,95.90767,1515.2219,585.0501,7157.1743,2191.5369,453.0,3.0414953,0.009028221,155.3381,53.66134
train,cattle-113,D:\Abhishek\split\train\cattle-113\IMG_0054-01.jpg,0.0390625,0.021484375,0.03121014,0.03507653,0.043267697,0.05337213,0.07152822,0.08805007,0.09749681,0.08175223,0.059450734,0.048608895,0.044363838,0.03770727,0.030731823,0.019152584,0.04147401,0.15621014,66.01177,90.6323,-107.31518,359.3811,5931.179,1642.641,148.29607,96.77692,1315.6339,519.91425,6210.982,1716.0781,66.02324,87.64669,-107.90986,317.28006,5930.798,1628.423,148.24136,93.67335,1315.1733,493.35056,6210.598,1707.1251,488.0,3.053745,0.009725765,134.84991,44.497597
